,,04/05/2026 17:31,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ETAT TPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Du 01/12/2025 au 31/12/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01715,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matricule,Nom & Prénom,Présence badgée,Présence badgée validée,Heures totales,Cumul Abs vers la paie,Absence vers la paie en jour,HS75,HSUP100%,MISSION,FORM,MALAD,MATERNITE,RC.ALLAIT,AC.TRAJET,AC.TRAVAIL,ARRET TRV,AUTO,CSS,CPAT,CMAR,CNAIS,CDESES,CP.EX,CIR,M.A.P,VALHS,FERIE,VALHR,CP
00007,Production,175.3,166,205.59,1,0.0,1.56,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.59,9,0,27.00
00013,Direction Générale,196.59,186.29,204.29,0.32,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9.00
00041,Logistique,169.17,168.44,205.4,0.33,0.0,0,0.21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0.21,27.00
00042,Direction  Administrative et Financière,196.44,186.14,205.44,0,0.0,0,0,9,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,9,0,0.00
00075,Production,160.3,152,188,0.05,0.0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.21,27.00
00086,Contrôle Qualité,199.3,189,207,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9.00
00096,Production,178.41,169.11,207,0,0.0,0,0.44,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0.44,27.00
00107,Production,189.27,179.27,206.27,0.03,0.0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.48,18.00
00112,Sales Force,0,153,207,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,45.00
00120,Direction  Administrative et Financière,0,198,207,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.00
00210,Assurance Qualité,196,193.52,206.52,0.03,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32,9,0,0.00
00221,Contrôle Qualité,169.51,160.51,187.51,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,18.00
00230,Direction  Administrative et Financière,192.4,182.4,206.39,0.21,0.0,0,0,9.3,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,9,0,0.00
00259,International Sales,0,153,207,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,45.00
00294,Production,174.08,170.5,202.18,0.02,0.0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.36,22.50
00300,Production,141.08,141,205,0.08,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,54.00
00303,Assurance Qualité,203.51,193.21,207,0,0.0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0.00
00304,Production,142.21,141.5,205.5,0.07,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,54.00
00307,Production,138.43,134.04,197.04,0.24,0.0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,9,0,27.00
00327,Logistique,103.3,98,207,0,0.0,0,0,0,0,0,0,0,45,0,0,1,0,0,0,0,0,0,0,0,0,9,0,27.00
00329,Logistique,165.43,162.27,208.27,3.03,0.0,0,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0.03,36.00
00332,Production,155.46,147.46,203.16,0.33,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,31.50
00361,Affaires Juridiques,131.25,121.36,200.18,1.13,0.0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,18.00
00372,Production,142.53,141.58,205.26,0.08,0.0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,9,0,54.00
00386,Marketing And Sales,172.53,158.57,206.1,0,0.0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,36.00
00396,Assurance Qualité,164.08,155.35,205.05,0.01,0.0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.00
00399,Production,151.39,150.39,205.39,0.04,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,45.00
00417,Production,142.25,134.55,206.55,0.01,0.0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.2,63.00
00419,Production,131.34,131.33,204.33,0.24,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,63.00
00420,Marketing And Sales,0,126,207,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,72.00
00421,Production,0,160,207,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0.00
00453,Production,142.35,142.24,205.24,0.19,0.0,0,3.24,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.24,0.00
00469,Production,176.19,166.49,197.28,0.39,0.0,1.35,0.07,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,2,9,0.07,18.00
00480,Production,164.33,160.06,209.58,0,0.0,3,1.05,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,9,1.05,36.00
00482,Production,144.08,143.09,206.09,0.04,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,54.00
00514,Logistique,0,198,207,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.00
00530,Production,153.56,145.56,204.26,0.31,0.0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.15,36.00
00574,Logistique,0,157.3,207,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,40.50
00621,Logistique,169.09,160.09,207,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,36.00
00676,Pharmacien Responsable Technique,193.14,184.14,207,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,9.00
00677,"Environnement, Hygiène et Sécurité",198.22,187.52,215.09,0,0.0,6.19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.18,9,0,9.00
00712,Logistique,123.49,116.49,206.49,0.11,0.0,0,0,56.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,27.00
00717,Contrôle Qualité,121.33,116.04,135.04,18.54,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,9.00
00718,Logistique,180.03,170.33,206.33,0.05,0.0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,18.00
00759,Production,158.28,149.58,206.46,0.04,0.0,0,0.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0.56,54.00
00804,"Environnement, Hygiène et Sécurité",142.34,133.05,207,0,0.0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,27.00
00817,Production,133.2,132.45,205.08,0.26,0.0,0,0,0,0,0,0,0,0,0,0,1,4.3,0,0,0,0,0,0,0,0,9,0,58.50
00832,"Environnement, Hygiène et Sécurité",179.28,169.58,205.58,0.03,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,27.00
00833,"Environnement, Hygiène et Sécurité",197.01,186.31,204.39,0.31,0.0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,9,0,9.00
00851,"Environnement, Hygiène et Sécurité",185.3,176,207,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,18.00
00856,Production,177.4,168.1,219.4,0.32,0.0,7.41,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13.36,9,0,27.00
00859,Production,156.35,148.05,216.15,0.08,0.0,0,0.2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10.3,9,0.2,45.00
00895,Logistique,182.17,180,207,0,0.0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.52,18.00
00902,Production,140.17,140.17,204.17,0.24,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,54.00
00927,"Environnement, Hygiène et Sécurité",144.46,137.16,206.42,0.01,0.0,0,0,0,0,0,0,0,0,0,0,2,4.3,0,0,0,0,0,0,0,0,9,0,54.00
00954,Contrôle Qualité,184.37,175.07,188.09,9.13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0.00
00957,Maintenance,201.29,190.59,206.18,0.21,0.0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.00
00961,Production,161.2,152.5,206.5,0.04,0.0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.16,45.00
00964,Contrôle Qualité,169.24,167.06,208.57,0,0.0,1.57,0.22,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,9,0.22,36.00
00966,Production,152,144,207,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,54.00
01004,Sales Force,0,162,207,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,36.00
01010,Production,146.17,138.47,197.05,0.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,49.50
01030,Maintenance,174.07,165.07,207,0,0.0,0,0,21,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,9.00
01033,Sales Force,0,171,207,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,27.00
01045,Production,152,144,207,0,0.0,0,0.2,0,0,0,0,0,0,0,0,0,13.3,0,0,0,0,0,0,0,0,9,0.2,40.50
01046,Production,0,0,198,0,0.0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
01065,Business Development,106.31,171,207,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,27.00
01077,Production,144.11,136.41,217.02,1.21,0.0,11.26,0.08,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,11.28,9,0.08,58.50
01089,Production,0,0,207,0,0.0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
01105,Logistique,170.26,169.29,211.53,0.02,0.0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,9,0,31.50
01120,Production,150.34,142.34,205.34,0.09,0.0,0,0.02,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,9,0.02,54.00
01121,Production,141.46,141.46,204.46,0.22,0.0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,54.00
01127,Systèmes D'Information,0,0,207,0,0.0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
01129,Logistique,159.47,157.12,211.12,0.22,0.0,0,0.04,0,0,0,0,0,0,0,0,1,4.3,0,0,0,0,0,0,0,0,9,0.04,18.00
01135,Production,141.56,141.56,205.01,0.12,0.0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,9,0,54.00
01137,Sales Force,0,171,207,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,27.00
01141,Sales Force,0,144,207,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,54.00
01160,Sales Force,0,171,207,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,27.00
01181,Maintenance,181.25,171.55,206.04,0.33,0.0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,9.00
01198,Production,123.36,123.06,186.06,0.32,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,54.00
01204,Direction  Administrative et Financière,183.37,174.07,203.05,0.44,0.0,0,0,15,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,4.12,9,0,4.50
01207,Logistique,159.37,151.07,206.59,0,0.0,0,0.06,28.3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0.06,18.00
01224,Logistique,175.24,170.15,206.15,0,0.0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.05,27.00
01240,Logistique,159.14,149,206.57,0.01,0.0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9.00
01250,Production,135.54,128.54,206.16,0,0.0,0,0.11,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,9,0.11,67.50
01253,Production,147.44,146.42,201.29,0.39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,54.00
