Matricule,AUT (h),Jours travaillés,Heures travaillées,Heures SUP 75%,Heures SUP SAMEDI,HEURE SUP DIMANCHE,Missions (h),Formations (h),Congés payés (h),MALADIE,Maternité,DECES 3J,NAISSANCE2/DECES2,Sanctions,mariage,Absence autorisée rémunérée,Congé sans solde,RCJ/RCA,Accidents,ABSENCE NON JUSTIFIE,Circoncision enfant,Service,Sous service,Section analytique,Site courant,Direction,Emploi type,Sexe du salarié
00718,2.00,18.77,170.61,,,,,,9.00,,,,,,,,,,,,,DIR. LOGISTIQUE,LOGISTIQUE,LOGISTIQUE,LAC,INDUS,,Féminin
00759,2.00,19.47,190.49,,6.25,,,,4.50,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Féminin
00804,4.00,19.56,180.48,,,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,EHS,EHS,KAL,INDUS,EHS-MOI,Féminin
00817,,20.00,189.58,,7.75,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
00832,,18.37,165.65,,,,4.50,,9.00,,,,,,,,,,,,,DIR. INDUSTRIELLE,EHS,EHS,KAL,INDUS,EHS-MOI,Féminin
00833,,17.99,162.33,,,,,,13.50,,,,,,,,,,,,,DIR. INDUSTRIELLE,EHS,EHS,KAL,INDUS,EHS-MOI,Féminin
00851,,19.00,175.15,,,,,,9.00,,,,,,,,,,,,,DIR. INDUSTRIELLE,EHS,EHS,KAL,INDUS,EHS-MOI,Féminin
00856,2.00,19.75,186.68,4.50,1.25,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Masculin
00859,,18.81,175.31,,,,,,,,,,,,,,,9.00,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Masculin
00895,2.00,19.91,184.31,4.75,,,,,,,,,,,,,,,,,,DIR. LOGISTIQUE,MAGASINS,WAREHOUSE,KAL,INDUS,MAG,Masculin
00902,,14.85,141.58,,,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
00927,,16.32,147.74,,,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,EHS,EHS,KAL,INDUS,EHS-MOI,Féminin
00954,4.00,18.97,172.68,,,,,,4.50,,,,,,,,,,,,,DIR. MANAGEMENT QUALITE,CONTROLE QUALITE,CQ,KAL,INDUS,,Féminin
00957,2.00,16.16,146.45,,,,4.50,,27.00,,,,,,,,,,,,,DIR. INDUSTRIELLE,MAINTENANCE,MNT,KAL,INDUS,MAINT-MOI,Masculin
00961,1.00,19.83,180.39,,,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Masculin
00964,,20.00,189.64,10.75,,,,,,,,,,,,,,,,,,DIR. MANAGEMENT QUALITE,CONTROLE QUALITE,CQ,KAL,INDUS,CCQ,Masculin
00966,,20.00,182.32,,,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,DIR-INDUS,KAL,INDUS,MOI,Masculin
01002,,17.00,153.00,,,,,,,,,,,,,,27.00,,,,,DIR. DES OPERATIONS,VISITE MEDICALE,LINE_06,LAC,FOE,DELEGUE,Féminin
01004,,20.00,180.00,,,,,,,,,,,,,,,,,,,DIR. DES OPERATIONS,VISITE MEDICALE,LINE_04,LAC,FOE,,Féminin
01010,,17.46,159.58,,,,,,9.00,,,,,,,,13.50,,,,,DIR. INDUSTRIELLE,PRODUCTION,DIR-INDUS,KAL,INDUS,MOI,Féminin
01030,2.00,12.27,114.36,,,,36.00,,27.00,,,,,,,,,,,,,DIR. INDUSTRIELLE,MAINTENANCE,MNT,KAL,INDUS,MAINT-MOI,Masculin
01033,,20.00,180.00,,,,,,,,,,,,,,,,,,,DIR. DES OPERATIONS,VISITE MEDICALE,LINE_07,LAC,FOE,VISIT-MEDI,Masculin
01045,2.00,19.78,179.60,,,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Féminin
01046,,17.00,160.74,,7.50,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01065,,20.00,184.31,,,,,,,,,,,,,,,,,,,DIR. DEVELOPPEMENT ,DEVELOPPEMENT,BUSDEV,KAL,RD,,Masculin
01077,1.00,17.91,164.37,1.75,,,,,13.50,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Masculin
01089,,,,,,,,,,235.93,6.76,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01105,1.50,18.96,171.75,1.50,,,,,9.00,,,,,,,,,,,,,DIR. LOGISTIQUE,MAGASINS,WAREHOUSE,KAL,INDUS,MAG,Masculin
01120,3.00,19.68,178.10,,,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Féminin
01121,1.00,18.89,186.32,,7.00,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Féminin
01127,,13.99,126.02,,,,9.00,,,,,,,,,,,,,,,DIR. SYSTEME D'INFORMATION,SYSTEME D'INFORMATION,ITM,KAL,GA,,Féminin
01129,2.00,18.91,171.17,1.50,,,,,9.00,,,,,,,,,,,,,DIR. LOGISTIQUE,MAGASINS,WAREHOUSE,KAL,INDUS,MAG,Masculin
01135,,19.99,194.45,,6.75,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01137,,20.00,180.00,,,,,,,,,,,,,,,,,,,DIR. DES OPERATIONS,VISITE MEDICALE,LINE_02,LAC,FOE,DELEGUE,Féminin
01141,,20.00,180.00,,,,,,,,,,,,,,,,,,,DIR. DES OPERATIONS,VISITE MEDICALE,LINE_04,LAC,FOE,VISIT-MEDI,Féminin
01160,,20.00,180.00,,,,,,,,,,,,,,,,,,,DIR. DES OPERATIONS,VISITE MEDICALE,LINE_02,LAC,FOE,DELEGUE,Masculin
01181,,17.99,162.81,,,,,,9.00,,,,,,,9.00,,,,,,DIR. INDUSTRIELLE,MAINTENANCE,MNT,KAL,INDUS,MAINT-MOI,Masculin
01198,0.50,19.89,179.90,,,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01204,,16.77,151.82,,,,1.00,,27.00,,,,,,,,,,,,,DIR. ADMIN ET FINANCIERE ,FINANCE,DAF,KAL,GA,,Masculin
01207,2.00,17.84,168.79,8.00,,,9.00,,9.00,,,,,,,,,,,,,DIR. LOGISTIQUE,MAGASINS,WAREHOUSE,KAL,INDUS,RMG,Masculin
01224,2.00,19.00,173.32,2.50,,,,,9.00,,,,,,,,,,,,,DIR. LOGISTIQUE,MAGASINS,WAREHOUSE,KAL,INDUS,MAG,Masculin
01240,,17.84,164.13,,,,18.00,,,,,,,,,,,,,,,DIR. LOGISTIQUE,ORDONANCEMENT/PLANIFICATION,LOGISTIQUE,KAL,INDUS,,Masculin
01250,2.00,15.79,143.53,,,,,,27.00,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Féminin
01253,,19.99,196.36,2.25,7.50,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01272,1.00,19.91,179.79,,,,,,,,,,,,,,,,,,,DIR. ADMIN ET FINANCIERE ,FINANCE,DAF,KAL,GA,,Féminin
01276,1.00,19.83,179.03,,,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,EHS,EHS,KAL,INDUS,EHS-MOI,Féminin
01279,1.00,14.89,134.70,,,,,,18.00,,,,,,,,27.00,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01286,,20.00,181.29,,,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Féminin
01293,,18.84,170.20,,,,,,9.00,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Féminin
01311,2.00,16.13,147.20,,,,9.00,,,,,,,,,,,9.00,,,,DIR. INDUSTRIELLE,EHS,EHS,KAL,INDUS,EHS-MOI,Féminin
01317,,20.00,197.70,2.25,7.50,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Masculin
01319,,17.98,161.73,,,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01334,,18.00,162.00,,,,,,18.00,,,,,,,,,,,,,DIR. AFFAIRES REGLEMENTAIRE,AFFAIRES REGLEMENTAIRES,AFF-REG,LAC,RD,DIRECTEUR,Masculin
01336,,18.43,171.95,,,,,,13.50,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,DIR-INDUS,KAL,INDUS,MOI,Féminin
01351,,18.01,178.76,11.25,,,,,9.00,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Masculin
01354,,4.67,42.05,,,,,,,,148.14,,,,,,27.00,,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Féminin
01355,0.50,18.50,167.69,,,,,,9.00,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,DIR-INDUS,KAL,INDUS,MOI,Masculin
01378,,8.66,95.78,,,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,EHS,EHS,KAL,INDUS,EHS-MOI,Masculin
01379,1.00,20.82,229.99,,,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,EHS,EHS,KAL,INDUS,EHS-MOI,Masculin
01392,,8.22,77.79,,,,,90.00,13.50,,,,,,,,,,,,,DIR. RESSOURCES HUMAINES,SECURITE OPERATIONNELLE,GRH,KAL,GA,,Masculin
01448,,14.00,134.54,,7.50,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01458,,19.16,186.35,,13.50,,,,4.50,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01461,1.00,17.39,158.13,,,,,,22.50,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,DIR-INDUS,KAL,INDUS,MOI,Masculin
01465,,16.54,151.31,,,,9.00,,4.50,,,,,,,,,,,,,DIR. SYSTEME D'INFORMATION,SYSTEME D'INFORMATION,ITM,KAL,GA,,Masculin
01473,,20.00,183.88,,,,,,,,,,,,,,,,,,,DIR. MANAGEMENT QUALITE,CONTROLE QUALITE,CQ,KAL,INDUS,CCQ,Masculin
01476,,18.24,172.77,,6.25,,,,9.00,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Masculin
01476,,18.24,172.77,,6.25,,,,9.00,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Masculin
01479,,19.43,182.96,,,,,,4.50,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01493,4.00,17.07,162.75,,,,,,4.50,,,,,,,,,18.00,,,,DIR. INDUSTRIELLE,MAINTENANCE,MNT,KAL,INDUS,MAINT-MOI,Masculin
01502,2.00,19.80,181.98,,,,,,,,,,,,,,,,,,,DIR. MANAGEMENT QUALITE,QUALIFIC. VALIDAT. METROLOGIE,MQU,KAL,INDUS,,Masculin
01549,,15.58,154.93,,7.25,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01551,2.50,16.71,159.08,,,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01552,,18.00,170.96,,,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01553,,,,,,,,,,235.10,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01556,,12.94,116.51,,,,54.00,,,,,,,,,,,,,,,DIR. ADMIN ET FINANCIERE ,COMPTABILITE,DAF,KAL,GA,,Féminin
01561,2.00,18.76,176.29,,4.75,,,,9.00,,,,,,,,,,,,,DIR. INDUSTRIELLE,MAINTENANCE,MNT,KAL,INDUS,MAINT-MOI,Masculin
01575,,,,,,,,,,244.69,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01579,2.00,18.99,174.51,5.00,,,2.00,,4.50,,,,,,,,,,,,,DIR. MANAGEMENT QUALITE,CONTROLE QUALITE,CQ,KAL,INDUS,CCQ,Masculin
01595,,19.00,173.54,,,,,,9.00,,,,,,,,,,,,,DIR. MANAGEMENT QUALITE,CONTROLE QUALITE,CQ,KAL,INDUS,,Féminin
01600,3.00,19.16,177.31,,,,,,4.50,,,,,,,,,,,,,DIR. INDUSTRIELLE,MAINTENANCE,MNT,KAL,INDUS,MAINT-MOI,Masculin
01615,,13.97,125.79,,,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01619,1.50,19.83,187.14,,,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01620,0.50,19.77,200.27,,13.50,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01625,,9.00,81.54,,,,,,,131.00,,,,,,,,,,,,DIR. MANAGEMENT QUALITE,ASSURANCE QUALITE,MQU,KAL,INDUS,,Masculin
01634,0.50,17.50,160.77,,,,,,22.50,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,DIR-INDUS,KAL,INDUS,MOI,Féminin
01655,2.00,18.74,181.03,9.00,4.00,,,,4.50,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Masculin
01660,1.00,19.80,179.57,,,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Masculin
01671,1.00,17.87,161.29,,,,,,9.00,,,,,,,,9.00,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01672,1.00,13.39,124.97,,4.50,,,,27.00,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Féminin
01681,0.50,14.46,130.59,,,,,,9.00,,,,,,,,,,,,,DIR. SYSTEME D'INFORMATION,SYSTEME D'INFORMATION,ITM,KAL,GA,,Féminin
01690,2.00,19.78,194.11,,7.50,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01695,1.00,18.89,171.24,,,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01706,2.00,18.78,190.12,,,,,,,,,,,,,,,9.00,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Féminin
01708,,20.00,180.00,,,,,,,,,,,,,,,,,,,DIR. LOGISTIQUE,IMPORT/EXPORT,LOGISTIQUE,KAL,INDUS,MAG,Masculin
01710,,,,,,,,,,,243.64,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Féminin
01712,2.00,18.76,176.10,,6.25,,,,9.00,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Féminin
01715,,18.00,164.56,,,,,,,,,,,,,,,18.00,,,,DIR. RESSOURCES HUMAINES,GESTION DU PERSONNEL,GRH,KAL,GA,RH,Féminin
01737,,18.00,180.62,3.00,7.75,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Masculin
01742,,18.99,171.34,,,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01743,,20.00,184.68,2.75,,,,,,,,,,,,,,,,,,DIR. LOGISTIQUE,MAGASINS,WAREHOUSE,KAL,INDUS,MAG,Masculin
01745,1.50,18.82,177.48,1.75,7.50,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Masculin
01753,,19.47,179.44,,,,,,4.50,,,,,,,,,,,,,DIR. LOGISTIQUE,MAGASINS,WAREHOUSE,KAL,INDUS,,Masculin
01765,2.00,17.76,160.11,,,,,,18.00,,,,,,,,,,,,,DIR. LOGISTIQUE,ACHAT/APPROVISIONNEMENT,LOGISTIQUE,KAL,INDUS,,Féminin
01770,2.00,18.77,172.32,,,,,,9.00,,,,,,,,,,,,,DIR. INDUSTRIELLE,MAINTENANCE,MNT,KAL,INDUS,MAINT-MOI,Masculin
01780,,19.00,172.90,,,,,,,,,,,,,,,9.00,,,,DIR. MANAGEMENT QUALITE,CONTROLE QUALITE,CQ,KAL,INDUS,ANA,Féminin
01793,,,,,,,180.00,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,EHS,EHS,KAL,INDUS,EHS-MOI,Féminin
01796,,19.00,175.77,,,,,,9.00,,,,,,,,,,,,,DIR. LOGISTIQUE,IMPORT/EXPORT,LOGISTIQUE,KAL,INDUS,,Féminin
01810,2.00,19.00,178.01,3.25,4.50,,,,9.00,,,,,,,,,,,,,DIR. LOGISTIQUE,MAGASINS,WAREHOUSE,KAL,INDUS,MAG,Masculin
01814,,20.00,199.02,1.50,7.75,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,DIR-INDUS,KAL,INDUS,MOI,Féminin
01816,,20.00,188.02,,7.00,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01823,2.00,17.89,163.60,,,,,,9.00,,,,,,,,9.00,,,,,DIR. INDUSTRIELLE,PRODUCTION,DIR-INDUS,KAL,INDUS,MOI,Féminin
01832,,19.00,171.78,,,,,,9.00,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,DIR-INDUS,KAL,INDUS,MOI,Masculin
01833,0.50,16.36,170.21,11.50,11.75,,,,24.18,,,,,,,,,4.50,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Masculin
01836,1.50,17.24,156.65,,,,22.00,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,MAINTENANCE,MNT,KAL,INDUS,MAINT-MOI,Masculin
01853,,20.00,180.00,,,,,,,,,,,,,,,,,,,DIR. DES OPERATIONS,VISITE MEDICALE,LINE_14,LAC,FOE,DELEGUE,Masculin
01859,2.00,15.69,142.47,,,,27.00,,9.00,,,,,,,,,,,,,DIR. SYSTEME D'INFORMATION,SYSTEME D'INFORMATION,ITM,KAL,GA,,Masculin
01868,1.00,19.89,195.31,,7.75,,,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
