Matricule,AUT (h),Jours travaillés,Heures travaillées,Heures SUP 75%,Heures SUP SAMEDI,HEURE SUP DIMANCHE,Missions (h),Formations (h),Congés payés (h),MALADIE,Maternité,DECES 3J,NAISSANCE2/DECES2,Sanctions,mariage,Absence autorisée rémunérée,Congé sans solde,RCJ/RCA,Accidents,ABSENCE NON JUSTIFIE,Circoncision enfant,Service,Sous service,Section analytique,Site courant,Direction,Emploi type,Sexe du salarié
20025,,23.00,207.00,,,,,,,,,,,,,,,,,,,DIR. DES OPERATIONS,VISITE MEDICALE,LINE_01,LAC2,FOE,VISIT-MEDI,Féminin
20027,,23.00,207.00,,,,,,,,,,,,,,,,,,,DIR. DES OPERATIONS,VISITE MEDICALE,LINE_01,LAC2,FOE,DELEGUE,Féminin
20028,,23.00,207.00,,,,,,,,,,,,,,,,,,,DIR. DES OPERATIONS,VISITE MEDICALE,LINE_02,LAC2,FOE,DELEGUE,Féminin
20029,,23.00,207.00,,,,,,,,,,,,,,,,,,,DIR. DES OPERATIONS,VISITE MEDICALE,LINE_04,LAC2,FOE,DELEGUE,Féminin
20031,,23.00,207.00,,,,,,,,,,,,,,,,,,,DIR. DES OPERATIONS,VISITE MEDICALE,LINE_01,LAC2,FOE,AM,Féminin
20034,,23.00,207.00,,,,,,,,,,,,,,,,,,,DIR. DES OPERATIONS,VISITE MEDICALE,LINE_03,LAC2,FOE,VISIT-MEDI,Féminin
20035,,22.00,198.00,,,,,,9.00,,,,,,,,,,,,,DIR. DES OPERATIONS,VISITE MEDICALE,LINE_01,LAC2,FOE,VISIT-MEDI,Féminin
20036,,23.00,207.00,,,,,,,,,,,,,,,,,,,DIR. DES OPERATIONS,VISITE MEDICALE,LINE_02,LAC2,FOE,DELEGUE,Masculin
20037,,23.00,207.00,,,,,,,,,,,,,,,,,,,DIR. DES OPERATIONS,VISITE MEDICALE,LINE_02,LAC2,FOE,,Féminin
20038,,,,,,,,,,,,,,,,,,,,,,DIR. DES OPERATIONS,VISITE MEDICALE,LINE_01,LAC2,FOE,,Féminin
